G2,G3,IncludeG3,Index,M2,mb,mc,Order,RequestedOrder,s0,ThetaDeg,Threshold
0.6275119971959336,0.7271711211018245,True,76.,7.146754251870365,4.179628740265678,1.2785486251412828,total,total,53.508543652135515,43.09620097961785,29.79170015224087
0.4710938539164856,0.5244872625717475,True,77.,7.477359274755791,4.18617981762547,1.273096890228511,total,total,54.467116666517164,43.273133766053206,29.803702172917
0.35681471764719763,0.7395813860485929,True,78.,8.583395790195956,4.193238658348656,1.250289864530503,total,total,53.86254728058694,43.529218913804804,29.632002779398952
0.3522769211230779,0.6183922859665278,True,79.,7.696532447022712,4.161817759733662,1.2501295801291983,total,total,53.94069889438968,43.433981348730676,29.28917400944869
0.328351326447525,0.356916929687231,True,80.,7.732017729417411,4.199291366455341,1.2596648382434499,total,total,53.041786581796664,43.22123222411562,29.800202844819427
0.6161937755446215,0.6019155048224667,True,81.,7.645076991683618,4.204554577319293,1.2821417386609848,total,total,54.21301138033668,43.21355912990817,30.103836463791552
0.6882609655341971,0.4542139567742001,True,82.,7.1142340228846255,4.207242247606243,1.27389936445629,total,total,54.67958473084899,43.231241401671454,30.042913371483465
0.34112518902988304,0.6260407649619167,True,83.,7.274774037005936,4.201184404288142,1.2573647409372353,total,total,53.086193120571565,43.1451156132051,29.795758770840695
0.262511168877127,0.5359583321761943,True,84.,7.665330289963819,4.1692153112124855,1.2879136958019626,total,total,54.58685602299985,43.20269745703486,29.780256999198492
0.39856752761387243,0.6090516444407741,True,85.,7.912395518761073,4.189126666814172,1.279339344629946,total,total,53.56920454162563,43.19010800603014,29.90412051831954
0.7059590594302784,0.3409422780935907,True,86.,7.127020091250241,4.178962934616922,1.2816345635495245,total,total,54.93569988127162,43.248559653069265,29.818125036981655
0.3969722444586868,0.7108117858730697,True,87.,8.75499066735873,4.169218874799006,1.281562551156762,total,total,54.777516419834626,43.48901030000241,29.7110181535444
0.6385737163734959,0.5898633627539298,True,88.,7.755500839241371,4.174157585509868,1.264948212897862,total,total,54.480286138979885,43.434846656104725,29.583871886272597
0.7072785353822437,0.7635076203646508,True,89.,8.266009050162275,4.205123852978171,1.2626233533433817,total,total,54.611954610699655,43.51701811631047,29.896259512237148
0.3449105553997077,0.2974322613467557,True,90.,8.314286690633008,4.178633946507356,1.2744297661326602,total,total,54.837898683284465,43.46301935326672,29.73590385411131
0.38807476926068896,0.40525916715515686,True,91.,8.40762006596591,4.184775222282692,1.2899371635894439,total,total,54.73499826208711,43.347919086257086,29.97247570802178
0.41592678998572113,0.7383366007828701,True,92.,8.316816307092012,4.193998102562747,1.2503520366300878,total,total,54.29105479488601,43.54527700419731,29.640948438129044
0.6349090296254585,0.31435581258306144,True,93.,7.362575536137044,4.200647735897808,1.2848136657292215,total,total,53.48441483188391,43.083929797893965,30.090286788739974
0.45853749222013795,0.5400239631414815,True,94.,7.82121460528625,4.205353975044083,1.279217280692186,total,total,54.26832216878932,43.24490497144807,30.080521859248517
0.33877631793403007,0.7240722480211222,True,95.,8.136893510712131,4.176117366096115,1.2876971698285342,total,total,53.36471201963938,43.14747637950853,29.853269282981486
0.42897275292205156,0.760349693283067,True,96.,7.541924759105782,4.183557784909308,1.27112188821415,total,total,54.22362854478375,43.26022394236865,29.753530336386234
0.3229150030102926,0.718074442688457,True,97.,7.562719388842728,4.19902782118473,1.285283384655457,total,total,53.657587446135004,43.060571724064786,30.077669402504252
0.3679867464703355,0.5595483486313809,True,98.,7.2666570003417,4.2053674124184175,1.2787996148665353,total,total,54.688961890338234,43.16311010670578,30.07608798315947
0.5590028858747528,0.28181943891916145,True,99.,7.419314898620955,4.18510190048965,1.251008145365428,total,total,54.67879761335094,43.46877064200649,29.5512924306465
0.6264077895808347,0.5701904258551451,True,100.,8.381540711117513,4.206223616656524,1.2701082347464347,total,total,53.30465820055312,43.31596556469627,29.99021054669056
0.6272129755208785,0.7919512839242532,True,101.,8.519076929654917,4.169189167556726,1.2514648147013172,total,total,54.14624856426521,43.62817617761958,29.383489595369987
0.3893112569479852,0.6548572194465545,True,102.,7.642240340360151,4.193742392508219,1.2503310242648509,total,total,54.83843521252205,43.47653411915072,29.637935367215206
0.24111536403719377,0.8544470259336086,True,103.,7.324439027563876,4.165549762053375,1.2521672989587331,total,total,53.37897295258576,43.24241871269448,29.351658153181674
0.4095990739961228,0.6145119287142302,True,104.,8.826064935143162,4.165494458871819,1.2672899153908737,total,total,53.92142913344786,43.509460818523806,29.51514605723287
0.4801078877451034,0.7653906190445549,True,105.,7.484783804102316,4.190701653721766,1.2852681317230725,total,total,54.82454704412062,43.21093145070177,29.986245091104795
0.6559932347827244,0.411458540187165,True,106.,8.871900669143955,4.1842714046023355,1.2760151709325593,total,total,54.493663227079566,43.537456987553355,29.814729486966584
0.5005417094182363,0.3311303634250278,True,107.,8.409813109851292,4.209304228283148,1.2650313834035751,total,total,53.76467860519551,43.39542537236406,29.968350389381452
0.6588761643512197,0.5417232179819036,True,108.,7.041873858977491,4.207709218545214,1.280029184062626,total,total,54.14911185419197,43.10937083580312,30.115272775456855
0.24269165193606398,0.7477148635025628,True,109.,8.646767664528227,4.166683796930681,1.2560884028629011,total,total,54.36172846961938,43.58497929432723,29.406458330854132
0.48586303488304106,0.5223970764717374,True,110.,7.53432209650545,4.186695902199497,1.2501250085971725,total,total,53.29430080300935,43.32401680461316,29.559021616075924
0.6756715953128191,0.8182482556414731,True,111.,8.368994354189164,4.163844274406447,1.2868732248907184,total,total,54.67950629850771,43.42458786711651,29.710321257144344
0.6416630705688531,0.7523056406901746,True,112.,8.959799029467655,4.204616491721013,1.2648447271046344,total,total,54.93668946873561,43.63908602366358,29.915006024237734
0.41629137287801454,0.31227054575956154,True,113.,8.438817029757978,4.167313853283894,1.2513729679170467,total,total,54.1324218860654,43.5986889535868,29.36216686625676
0.28509798610946785,0.7487677172992732,True,114.,7.73650216369316,4.182087609937483,1.260218705533868,total,total,54.19500893381864,43.35023641880359,29.61869803141935
0.6243590806547591,0.37428100697542793,True,115.,8.832408492540278,4.172330205905852,1.282716415543449,total,total,54.76405417124715,43.53216687268998,29.757533642185436
0.6648360924239026,0.7044760547527524,True,116.,7.102915396855364,4.161404525743812,1.25217338649807,total,total,53.69283442961591,43.32572959560733,29.306825811913175
0.2740323698265372,0.4788085156543592,True,117.,8.005318115186608,4.2033494841743115,1.289636875667431,total,total,54.829920921667295,43.239343571583134,30.172899149407435
0.5376302722886371,0.2991172859564128,True,118.,7.529827339798903,4.201185662800419,1.2859472433378578,total,total,53.38864244261033,43.07580912109476,30.108627529625487
0.7064356574423066,0.43040387925966006,True,119.,8.487515686243812,4.192994802568385,1.2667030458989081,total,total,54.60978572834956,43.55431170677245,29.80830059655839
0.6875628287771087,0.47225177500986804,True,120.,7.329921572509647,4.164578213581483,1.2604737966166824,total,total,54.54233979961032,43.413634676454144,29.43118931335515
0.6888908611447462,0.6336084665056204,True,121.,8.654043209230704,4.197429580940109,1.2835528055241616,total,total,54.89367319966433,43.474875280661486,30.041167920731567
0.6462196369104011,0.514112794793246,True,122.,8.166205634532998,4.1703679144966594,1.2641197702598406,total,total,53.30201967254052,43.38871911643106,29.533656395770066
0.4401242181764615,0.5218746312445055,True,123.,7.377189339999034,4.178387328394731,1.2802364257152736,total,total,54.951952312772306,43.2553872474936,29.796573288933992
0.4910432472614618,0.361573613183654,True,124.,7.577345115534161,4.17940899225218,1.286441697912646,total,total,53.89714391562731,43.15587067975181,29.87552376717531
0.5052119011895139,0.35345125206767575,True,125.,8.695928138230851,4.198673085710419,1.2650274330112734,total,total,54.80423783534245,43.58279644604594,29.85202335827969
0.29971751648204786,0.8156070955712604,True,126.,8.839311981764832,4.202020232125959,1.2829899154226039,total,total,53.17434883520054,43.21232176015078,30.085336318710716
0.38217013217768564,0.4365053149132104,True,127.,7.90602664041756,4.19069284951143,1.2857889955466755,total,total,54.61313121295094,43.26340675662918,29.991853399251035
0.34343666657695165,0.7398034359947544,True,128.,8.05693726820953,4.181093542281002,1.2826141600429604,total,total,53.09082279902162,43.130576739393206,29.85210185643419
0.6184850545574181,0.3888043273380394,True,129.,8.961834133328088,4.163162432339839,1.2706426871484582,total,total,54.19904539037307,43.584187526816045,29.526238076577236
0.601489914371309,0.3549885038697931,True,130.,7.8619193213480125,4.165691837281746,1.2643039497952748,total,total,54.53033317048816,43.480579522578296,29.48485424767419
0.36568688499397994,0.6059507715231087,True,131.,7.002113343505099,4.173076261141694,1.2727678324836555,total,total,53.671793821412564,43.081337540552724,29.657217892074105
0.6663361864109013,0.3908479485883433,True,132.,7.988336558453643,4.178471476874466,1.2665580624513058,total,total,53.489509286777455,43.360073483156484,29.648346684130225
0.2553831325101449,0.47387993549524476,True,133.,8.814318151494776,4.16452550734154,1.2874269355466694,total,total,54.15939551673892,43.37056174383598,29.72378543951471
0.29974843253026834,0.500292600602067,True,134.,8.132495493372522,4.163807814817307,1.2775187693327288,total,total,53.58770095357057,43.26874804638493,29.6080349953779
0.24274852056779783,0.4372546691823538,True,135.,7.791494589272224,4.183764283327463,1.271487453650797,total,total,54.714302697837965,43.34007302626675,29.759771513804324
0.26108900224555626,0.7332460282147668,True,136.,8.124022978148494,4.204792874970257,1.2803974858293896,total,total,54.873541698688314,43.319294643469455,30.087313294209366
0.5768755556079965,0.7255450420156747,True,137.,8.774543311941414,4.198785257946739,1.2548958593326554,total,total,53.86298601963628,43.55167959122075,29.742637728969818
0.5483800899036662,0.35362225222049953,True,138.,7.8690421392355585,4.16552814339721,1.2741239644216982,total,total,53.90994139775804,43.33208049767927,29.58981505409869
0.43072407321093337,0.503881713626539,True,139.,8.279652811289242,4.170517690179846,1.2718072753226384,total,total,54.17018000639698,43.41771039531075,29.618901030131617
0.32235105560518373,0.34489423360906224,True,140.,8.840518664759074,4.172503815235089,1.2628616571154472,total,total,54.55288368642932,43.60630561160707,29.54319781802037
0.5982591847475042,0.6999112102981385,True,141.,8.455925857585239,4.1829743631517315,1.2859513511607386,total,total,53.97194398913109,43.32096962477044,29.90914846866816
0.3811182320654927,0.5659774671215806,True,142.,7.784229519257133,4.164627958787626,1.2641529513772838,total,total,54.3951638800164,43.4044715844961,29.47166217057094
0.46736600295177666,0.6680108852966328,True,143.,7.000260058521418,4.167011695558802,1.2680347209889287,total,total,53.842140369159,43.15779834271148,29.539729550028333
0.5769757837131867,0.6600757903979514,True,144.,7.860526589844493,4.208187948425846,1.2730758573934666,total,total,53.65453402286108,43.23929304076633,30.044252908984816
0.45584653432353023,0.38803092590594596,True,145.,7.7638545699166315,4.1937787309534205,1.2745032648176438,total,total,53.633102320680706,43.218810999926625,29.90210798527397
0.5180191096357492,0.46797869992287755,True,146.,7.467867604367441,4.175421698626075,1.269981963073975,total,total,53.442422663371595,43.20975303397963,29.652421038856314
0.543397507287326,0.47071330332248823,True,147.,7.068492346332,4.201261715490293,1.2879052881070858,total,total,54.35512342096103,43.06673438219284,30.130954393382233
0.4484098676671018,0.6845530185722171,True,148.,8.729164931792535,4.183155118140751,1.2691186955271914,total,total,53.279647470814375,43.373466284779745,29.727289739209162
0.27132082479277286,0.4558920057372412,True,149.,7.177743954408058,4.2017067754574775,1.251293149981828,total,total,54.57634039134655,43.314988994627626,29.735208186841074
0.37867519484787093,0.30056759394331556,True,150.,8.240971112791765,4.170695957828522,1.2807832797416026,total,total,54.40397431721972,43.37112321729641,29.718625877658145
0.6200294481979762,0.613469871382275,True,151.,8.720718889830424,4.161944141153596,1.2805075882951027,total,total,54.141480934875716,43.46356307473594,29.620280827379123
0.6605856676437539,0.6378140142278405,True,152.,8.615970457472283,4.192999799060838,1.2580713288305816,total,total,54.8565033071172,43.651850882554726,29.714176441331436
0.4454864826442435,0.7786195949953437,True,153.,7.15145002162411,4.1800400510016615,1.2584889861945945,total,total,53.92259176777977,43.241441256024686,29.577598088426832
0.6925650133269382,0.7180042529944262,True,154.,8.134273954809778,4.1705535775480715,1.2879423685233007,total,total,54.870636117634575,43.39355748296098,29.79517799327761
0.3039117314922054,0.3051126208608663,True,155.,7.0333733538598215,4.163815345234652,1.2759392324596077,total,total,53.26697198510645,43.03701780583377,29.59092986554565
0.42423197613445096,0.2843589646629077,True,156.,7.396694854941442,4.199683035571831,1.2850018774213268,total,total,53.24954236215178,43.02290483612923,30.081768594814765
0.3747819424003847,0.5018017098012826,True,157.,8.910360376724425,4.188810690251167,1.2680938833783848,total,total,54.73916767620189,43.57712310646994,29.777807525699117
0.294559281786368,0.5119553338668253,True,158.,7.556564799061313,4.201029831607453,1.285453396076756,total,total,54.645813912576045,43.166834700975464,30.101498207660136
0.5770074301609754,0.6312180332572811,True,159.,7.854333156688085,4.20018477036501,1.2685624432431786,total,total,53.01457952187352,43.20909263531094,29.907196086347327
0.5485276663889029,0.8221299606099924,True,160.,8.654560826054258,4.182706286428735,1.2734362951838003,total,total,54.60779770848037,43.50954431994513,29.769491870885506
0.5663968924435228,0.6101213873513924,True,161.,8.069278714713045,4.177912634830482,1.2840070425582655,total,total,53.224188100424655,43.18860458611678,29.83256656224639
0.6375441062264939,0.5893342626144261,True,162.,8.545630029716609,4.195516018679619,1.261335796518756,total,total,54.0683894017406,43.51631294195951,29.777231733033798
0.6969956515589767,0.3436169433022789,True,163.,8.543699489020675,4.20162750142434,1.2869844886053872,total,total,53.53224304367555,43.27078233905721,30.124861577098073
0.27956412129045677,0.7097318299922216,True,164.,7.171506744816318,4.176928114647256,1.2797967116450455,total,total,54.01775125535145,43.07808761206589,29.77584582987475
0.4727147146443529,0.8412070208413168,True,165.,8.707975281109345,4.179914034428696,1.2688844523529375,total,total,54.185882658410776,43.49116286861999,29.68940494955381
0.5847745751311791,0.611489884154304,True,166.,7.210561122553154,4.169534865286516,1.2770328382861014,total,total,54.625997559213,43.24430302067993,29.66509974960029
0.4132956295470188,0.6381193638065188,True,167.,8.538491588452686,4.162366639938827,1.2621312513371497,total,total,54.569681581596406,43.586200053289055,29.42517737245751
0.33112409904498674,0.8102688132992736,True,168.,7.429787217347322,4.190164889992633,1.2515525039611888,total,total,53.10339254859362,43.224107603174026,29.612288195659566
0.45444012672759704,0.3431944720779086,True,169.,7.265846505411982,4.161416449544878,1.2624949861308221,total,total,54.16709620179995,43.310322921684794,29.418815262053638
0.2394244304854782,0.7920794562442987,True,170.,7.999829802789436,4.165164378429267,1.2853897382084536,total,total,54.02066076491528,43.21538112550115,29.708540178396408
0.5151218539634466,0.8222566645316199,True,171.,7.858751557680777,4.167884110120319,1.2525741497489986,total,total,53.68858369096987,43.432562467468564,29.381367746985507
0.6946806491944267,0.5672540748337572,True,172.,7.326294976858112,4.191094875638626,1.2569836876507645,total,total,53.404967627128286,43.28113191801746,29.681560031773394
0.6096410356561062,0.536313846591456,True,173.,7.027567247239928,4.181536891932918,1.2585777757149448,total,total,54.01284038026081,43.26623667841242,29.594847597157415
0.26764745122744504,0.4337715158200299,True,174.,7.14918697186822,4.186544476248026,1.2856293311702387,total,total,54.64480245762045,43.09307874985556,29.944686178594516
0.3982057197104963,0.43016964558589815,True,175.,7.709162322839273,4.180519118058593,1.2843952027399708,total,total,53.81756241379314,43.16472682158792,29.86528853366923
0.43889097484545697,0.5534613167593404,True,176.,7.929378803893339,4.181741715900124,1.283474960269167,total,total,54.1506930000818,43.2509875244204,29.868593317478915
0.6299298254928695,0.5401102687450401,True,177.,8.848310258290809,4.1902624382892855,1.2754441501098823,total,total,54.535726362382896,43.52510763962648,29.87394851047007
0.4753246023262063,0.33885327761677847,True,178.,7.847456518969677,4.190251130342079,1.2522334140566815,total,total,53.70498170181489,43.413263996622604,29.620638016019388
0.5406082663226898,0.34206324102241253,True,179.,7.5448604231653285,4.173842043806463,1.250506404950737,total,total,53.659948631239985,43.400494585555926,29.423556093534646
0.3442367455242664,0.49987375915485693,True,180.,8.357759715936936,4.163005519875824,1.2580056072152463,total,total,53.7138525451188,43.47440545856489,29.387361640045196
0.6534424271963534,0.4889426444489788,True,181.,8.766286206935732,4.197360055372231,1.2648468767156467,total,total,54.51198372597689,43.580911395832025,29.83570456894886
0.29430618394019914,0.5565983896823757,True,182.,7.781438516264451,4.185763363101065,1.2688113965920886,total,total,54.50538134314944,43.336026975073054,29.752385809081627
0.39651780091631367,0.4058094302938908,True,183.,7.647782587258472,4.166615124712438,1.2627632327722282,total,total,54.39928458242299,43.3934399981755,29.478149348722887
